Swedish,English,oberörd,unmoved
Swedish,English,rapport,report
Swedish,English,slags,sort of
Swedish,English,uppdraga,to appoint
Swedish,English,kliva in,step in
Swedish,English,po det under mattan,sweep it under the carpet
Swedish,English,förhöjd risknivå,increased risk level
Swedish,English,står inför,facing
Swedish,English,smärta,pain
Swedish,English,obehaglig,unpleasant
Swedish,English,fart,speed
Swedish,English,går på sparlåga,is on standby
Swedish,English,smuts,dirt
Swedish,English,kasta,throw
Swedish,English,kasta smuts,throw dirt
Swedish,English,avta,decrease
Swedish,English,återkomma,return
Swedish,English,utmaning,challenge
Swedish,English,agera,act
Swedish,English,hejda,stop
Swedish,English,agerande,action
Swedish,English,lärdom,learning
Swedish,English,återspeglar,reflects
Swedish,English,beklagligt,regrettable
Swedish,English,beklaga,regret
Swedish,English,ramla,fall
Swedish,English,tillfällig,temporary
Swedish,English,stöttning,support
Swedish,English,nån helt annanstans,somewhere completely different
Swedish,English,dumt,stupid
Swedish,English,nivå,level
Swedish,English,förutfattade meningar,preconceived notions
Swedish,English,kring,around
Swedish,English,hätsk,spiteful
Swedish,English,motberättelser,counter-narratives
Swedish,English,genomslag,impact
Swedish,English,hut ställer sig då övriga,Where do the others stand?
Swedish,English,i linje,in line
Swedish,English,med tanke på,considering
Swedish,English,avråda,dissuade
Swedish,English,högst osannolikt,highly unlikely
Swedish,English,påstådda,alleged
Swedish,English,påstå,claim
Swedish,English,orosanmälan,report of concern
Swedish,English,tryck,pressure
Swedish,English,utåt,outwards
Swedish,English,angripa,attack
Swedish,English,förmedla,mediate
Swedish,English,bistå,assist
Swedish,English,skaka hand,shake hands
Swedish,English,slöja,veil
Swedish,English,förbannad på,pissed off at
Swedish,English,omfattande,Extensive
Swedish,English,avgöra,determine
Swedish,English,våld,violence
Swedish,English,ärende,matter
Swedish,English,inriktning,orientation
Swedish,English,vassa,sharp
Swedish,English,utesluta,exclude
Swedish,English,lämpa,suitable
Swedish,English,saktfärdighet,slowness
Swedish,English,omfattning,extent
Swedish,English,förvränga,distort
Swedish,English,förvrängt,distorted
Swedish,English,vinning,gain
Swedish,English,konton kopplade till våldsbejakande,accounts linked to violence-prone people
Swedish,English,avsätta,set aside
Swedish,English,kunskapsnivå,knowledge level
Swedish,English,ärligt talat,honestly
Swedish,English,utmärkt,excellent
Swedish,English,enstaka undantag,occasional exceptions
Swedish,English,steka,fry
Swedish,English,avslöja,reveal
Swedish,English,spränga eller bränna något,to blow up or burn something
Swedish,English,domstolsbeslut,court decision
Swedish,English,förtvivlan,despair
Swedish,English,rakning,shave
Swedish,English,rekrytering till kriminella gäng,recruitment into criminal gangs
Swedish,English,snett,obliquely
Swedish,English,glapp,play
Swedish,English,våga,dare
Swedish,English,framföra,perform
Swedish,English,förena,reconcile
Swedish,English,belysa,illustrate
Swedish,English,tillfälle,opportunity
Swedish,English,bedöma,assess
Swedish,English,enkät,survey
Swedish,English,förlora,lose
Swedish,English,ifrågasätta,question
Swedish,English,längre fram går han ännu längre och ifrågasätter hela kampanjen,later on he goes even further and questions the entire campaign
Swedish,English,ingen aning,no idea
Swedish,English,skona,spare
Swedish,English,förevändning,pretext
Swedish,English,känsloväckande,emotional
Swedish,English,påstås,allegedly
Swedish,English,rejäl,substantial
Swedish,English,kämpa,fight
Swedish,English,avsikt,intention
Swedish,English,straff,penalty
Swedish,English,oavsett,regardless
Swedish,English,råka,happen
Swedish,English,höll på att,was about to
Swedish,English,tråkigt besked,sad news
Swedish,English,hamnar man i maktkamp,you get into a power struggle
Swedish,English,avsluta,end
Swedish,English,uppmana,invite
Swedish,English,uppmanades,was urged
Swedish,English,hat,hatred
Swedish,English,fiende,enemy
Swedish,English,grova ord och anklagelser,harsh words and accusations
Swedish,English,motverka,counteract
Swedish,English,måltavla,target
Swedish,English,handlingarna,the actions
Swedish,English,förneka,deny
Swedish,English,hänvisa,refer
Swedish,English,församling,assembly
Swedish,English,företrädare,representative
Swedish,English,har satt sina spår,has left its mark
Swedish,English,hitta verktygen,find the tools
Swedish,English,uppenbarligen,obviously
Swedish,English,uppdrag,mission
Swedish,English,erkänna,admit
Swedish,English,hänvisas,referred
Swedish,English,vägleda,guide
Swedish,English,riktar sig,is aimed at
Swedish,English,rädslan,the fear
Swedish,English,fråntas,be deprived of
Swedish,English,övertyga,convince
Swedish,English,angelägenheter,affairs
Swedish,English,tongivande,keynote speaker
Swedish,English,syn,view
Swedish,English,frivilliga insatser,voluntary efforts
Swedish,English,beviljas insatser i mindre utsträckning,grants are granted to a lesser extent
Swedish,English,avslöjande,disclosure
Swedish,English,alltså,thus
Swedish,English,angående,concerning
Swedish,English,läroplan,curriculum
Swedish,English,utredas,investigated
Swedish,English,förlegad,outdated
Swedish,English,styrning kring saker och ting,control over things
Swedish,English,tillämpning,application
Swedish,English,maktmissbruk,abuse of power
Swedish,English,grannskapet,the neighborhood
Swedish,English,omhändertog,took care of
Swedish,English,anmälan,notification
Swedish,English,däremellan,in between
Swedish,English,utgångsläge,starting position
Swedish,English,innebörd mässigt,in terms of meaning
Swedish,English,tvångsomhändertagna,forcibly taken into custody
Swedish,English,lämpliga,suitable
Swedish,English,ryktesspridning,rumor spreading
Swedish,English,ordförande,President
Swedish,English,larm,alarm
Swedish,English,fruktansvärt obehagligt,terribly unpleasant
Swedish,English,fitta,pussy
Swedish,English,hora,whore
Swedish,English,dödshot,death threat
Swedish,English,enskilda,individual
Swedish,English,dyka upp,emerge
Swedish,English,tillgänglig,available
